"MGRS_10km","n.taxa","n.neigh","ratio","diff"
"30TVK77",154,786,4.1038961038961,632
"30TVK76",192,856,3.45833333333333,664
"30TVK79",58,634,9.93103448275862,576
"30TVK78",241,597,1.47717842323651,356
"30TVK69",71,687,8.67605633802817,616
"30TVK64",277,776,1.8014440433213,499
"30TVK63",262,668,1.54961832061069,406
"30TVK66",477,965,1.0230607966457,488
"30TVK65",371,928,1.50134770889488,557
"30TVK68",160,649,3.05625,489
"30TVK67",216,910,3.21296296296296,694
"30TVK95",223,748,2.3542600896861,525
"30TVK94",263,760,1.88973384030418,497
"30TVK97",222,560,1.52252252252252,338
"30TVK96",122,561,3.59836065573771,439
"30TVK99",136,651,3.78676470588235,515
"30TVK98",227,591,1.60352422907489,364
"30TVK93",213,722,2.38967136150235,509
"30TVK84",221,690,2.12217194570136,469
"30TVK83",201,578,1.87562189054726,377
"30TVK86",234,685,1.92735042735043,451
"30TVK85",221,702,2.17647058823529,481
"30TVK88",184,620,2.3695652173913,436
"30TVK87",108,646,4.98148148148148,538
"30TVK89",219,670,2.05936073059361,451
"30TWL26",382,1092,1.8586387434555,710
"30TWL25",352,1037,1.94602272727273,685
"30TWL28",220,1027,3.66818181818182,807
"30TWL27",503,1006,1,503
"30TWL29",340,921,1.70882352941176,581
"30TWL20",101,761,6.53465346534653,660
"30TWL22",238,781,2.28151260504202,543
"30TWL21",128,682,4.328125,554
"30TWL24",389,975,1.50642673521851,586
"30TWL23",387,871,1.25064599483204,484
"30TWL15",425,948,1.23058823529412,523
"30TWL14",269,936,2.47955390334573,667
"30TWL17",569,994,0.746924428822496,425
"30TWL16",424,1101,1.59669811320755,677
"30TWL19",570,1040,0.824561403508772,470
"30TWL18",303,1145,2.77887788778878,842
"30TWL11",282,678,1.40425531914894,396
"30TWL10",189,695,2.67724867724868,506
"30TWL13",280,874,2.12142857142857,594
"30TWL12",262,766,1.9236641221374,504
"30TWL48",143,766,4.35664335664336,623
"30TWL47",292,870,1.97945205479452,578
"30TWL49",222,773,2.48198198198198,551
"30TWL40",209,903,3.32057416267943,694
"30TWL42",85,918,9.8,833
"30TWL41",194,826,3.25773195876289,632
"30TWL44",388,1182,2.04639175257732,794
"30TWL43",450,1003,1.22888888888889,553
"30TWL46",305,1073,2.51803278688525,768
"30TWL45",471,1176,1.4968152866242,705
"30TWL37",331,906,1.73716012084592,575
"30TWL36",521,1056,1.02687140115163,535
"30TWL39",340,784,1.30588235294118,444
"30TWL38",154,855,4.55194805194805,701
"30TWL31",158,620,2.92405063291139,462
"30TWL30",313,778,1.48562300319489,465
"30TWL33",349,964,1.7621776504298,615
"30TWL32",138,848,5.14492753623188,710
"30TWL35",329,1094,2.32522796352584,765
"30TWL34",457,1117,1.44420131291028,660
"30TUN44",773,1557,1.01423027166882,784
"30TUN43",451,1333,1.95565410199557,882
"30TUN46",662,1711,1.58459214501511,1049
"30TUN45",656,1631,1.48628048780488,975
"30TUN48",947,1549,0.635691657866948,602
"30TUN47",817,1674,1.04895960832313,857
"30TUN49",258,1345,4.21317829457364,1087
"30TUN40",28,613,20.8928571428571,585
"30TUN42",131,1002,6.64885496183206,871
"30TUN41",50,794,14.88,744
"30TWL04",397,1024,1.57934508816121,627
"30TWL03",314,884,1.81528662420382,570
"30TWL06",240,1225,4.10416666666667,985
"30TWL05",390,1080,1.76923076923077,690
"30TWL08",331,1202,2.63141993957704,871
"30TWL07",531,1155,1.17514124293785,624
"30TWL09",733,1040,0.418826739427012,307
"30TUN33",662,1262,0.906344410876133,600
"30TUN32",493,974,0.975659229208925,481
"30TUN35",868,1595,0.837557603686636,727
"30TUN34",705,1473,1.08936170212766,768
"30TWL00",177,650,2.67231638418079,473
"30TUN37",793,1623,1.04665825977301,830
"30TUN36",981,1606,0.63710499490316,625
"30TWL02",358,833,1.3268156424581,475
"30TUN39",461,1267,1.74837310195228,806
"30TWL01",334,705,1.11077844311377,371
"30TUN38",747,1456,0.949129852744311,709
"30TUN31",183,752,3.10928961748634,569
"30TUN30",212,622,1.93396226415094,410
"30TUN66",595,1781,1.99327731092437,1186
"30TUN65",876,1782,1.03424657534247,906
"30TUN68",711,1618,1.27566807313643,907
"30TUN67",636,1679,1.63993710691824,1043
"30TUN69",447,1383,2.09395973154362,936
"30TUN60",37,533,13.4054054054054,496
"30TUN62",74,841,10.3648648648649,767
"30TUN61",48,507,9.5625,459
"30TWK94",247,1159,3.69230769230769,912
"30TUN64",1052,1693,0.609315589353612,641
"30TWK93",241,1064,3.4149377593361,823
"30TUN63",492,1472,1.99186991869919,980
"30TWK85",639,1198,0.874804381846635,559
"30TUN55",1039,1679,0.615976900866217,640
"30TWK84",516,1200,1.32558139534884,684
"30TUN54",799,1589,0.988735919899875,790
"30TWK87",523,1247,1.38432122370937,724
"30TUN57",978,1693,0.731083844580777,715
"30TWK86",437,1208,1.76430205949657,771
"30TUN56",807,1745,1.16232961586121,938
"30TWK89",615,1281,1.08292682926829,666
"30TUN59",291,1407,3.83505154639175,1116
"30TWK88",638,1295,1.02978056426332,657
"30TUN58",780,1636,1.0974358974359,856
"30TUN51",127,523,3.11811023622047,396
"30TUN50",233,452,0.939914163090129,219
"30TWK83",450,1117,1.48222222222222,667
"30TUN53",447,1358,2.03803131991051,911
"30TUN52",176,875,3.97159090909091,699
"30TUN08",205,927,3.5219512195122,722
"30TUN07",472,1355,1.87076271186441,883
"30TUN09",192,550,1.86458333333333,358
"30TWK74",502,1190,1.37051792828685,688
"30TUN00",399,982,1.46115288220551,583
"30TWK73",537,1120,1.08566108007449,583
"30TWK76",392,1179,2.00765306122449,787
"30TUN02",366,1166,2.18579234972678,800
"30TWK75",576,1151,0.998263888888889,575
"30TUN01",376,1133,2.01329787234043,757
"30TWK78",636,1239,0.94811320754717,603
"30TUN04",551,1432,1.5989110707804,881
"30TWK77",467,1214,1.59957173447537,747
"30TUN03",336,1219,2.62797619047619,883
"30TUN06",675,1555,1.3037037037037,880
"30TWK79",647,1255,0.939721792890263,608
"30TUN05",844,1560,0.848341232227488,716
"30TUN29",291,1042,2.5807560137457,751
"30TWK96",547,1299,1.37477148080439,752
"30TUN22",369,1008,1.73170731707317,639
"30TWK95",453,1219,1.69094922737307,766
"30TUN21",224,852,2.80357142857143,628
"30TWK98",662,1349,1.03776435045317,687
"30TUN24",658,1429,1.17173252279635,771
"30TWK97",589,1319,1.23938879456706,730
"30TUN23",432,1147,1.65509259259259,715
"30TUN26",939,1645,0.751863684771033,706
"30TTK93",286,901,2.15034965034965,615
"30TWK99",544,1248,1.29411764705882,704
"30TUN25",954,1618,0.69601677148847,664
"30TUN28",115,1297,10.2782608695652,1182
"30TTK95",457,1251,1.73741794310722,794
"30TUN27",630,1570,1.49206349206349,940
"30TTK94",431,1149,1.66589327146172,718
"30TTK97",275,1054,2.83272727272727,779
"30TTK96",533,1163,1.18198874296435,630
"30TTK99",14,505,35.0714285714286,491
"30TTK98",198,809,3.08585858585859,611
"30TUN20",86,733,7.52325581395349,647
"30TWK49",370,924,1.4972972972973,554
"30TUN19",79,675,7.54430379746835,596
"30TWK48",288,852,1.95833333333333,564
"30TUN18",97,1072,10.0515463917526,975
"30TTK89",17,773,44.4705882352941,756
"30TUN11",314,973,2.09872611464968,659
"30TUN10",233,879,2.7725321888412,646
"30TWK43",151,588,2.89403973509934,437
"30TUN13",88,1083,11.3068181818182,995
"30TUN12",164,1017,5.20121951219512,853
"30TWK45",89,365,3.10112359550562,276
"30TUN15",698,1580,1.26361031518625,882
"30TWK44",119,451,2.78991596638655,332
"30TUN14",194,1395,6.19072164948454,1201
"30TWK47",179,749,3.18435754189944,570
"30TUN17",640,1401,1.1890625,761
"30TTK84",365,1121,2.07123287671233,756
"30TWK46",145,494,2.40689655172414,349
"30TUN16",1015,1587,0.563546798029557,572
"30TTK83",296,907,2.06418918918919,611
"30TTK86",739,1177,0.592692828146143,438
"30TTK85",594,1224,1.06060606060606,630
"30TTK88",245,1063,3.33877551020408,818
"30TTK87",541,1161,1.1460258780037,620
"30TWK38",440,878,0.995454545454545,438
"30TWK37",305,805,1.63934426229508,500
"30TWK39",381,878,1.30446194225722,497
"30TWK34",121,507,3.1900826446281,386
"30TWK33",194,573,1.95360824742268,379
"30TWK36",180,519,1.88333333333333,339
"30TWK35",111,482,3.34234234234234,371
"30TXN81",566,1480,1.61484098939929,914
"30TXN80",603,1354,1.24543946932007,751
"30TWK63",333,1011,2.03603603603604,678
"30TWK65",256,936,2.65625,680
"30TWK64",206,1012,3.9126213592233,806
"30TWK67",376,1049,1.78989361702128,673
"30TXN72",296,1448,3.89189189189189,1152
"30TWK66",252,1010,3.00793650793651,758
"30TXN71",383,1286,2.35770234986945,903
"30TWK69",235,1124,3.78297872340426,889
"30TXN74",818,1660,1.02933985330073,842
"30TWK68",474,1105,1.33122362869198,631
"30TXN73",530,1640,2.09433962264151,1110
"30TXN75",954,1535,0.609014675052411,581
"30TXN70",297,1209,3.07070707070707,912
"30TWK59",357,918,1.57142857142857,561
"30TTK57",777,1398,0.799227799227799,621
"30TTK56",848,1401,0.652122641509434,553
"30TTK59",588,851,0.447278911564626,263
"30TTK58",443,1203,1.71557562076749,760
"30TWK54",123,602,3.89430894308943,479
"30TWK53",278,684,1.46043165467626,406
"30TWK56",134,684,4.1044776119403,550
"30TXN61",410,1313,2.20243902439024,903
"30TWK55",89,551,5.19101123595506,462
"30TXN60",300,1039,2.46333333333333,739
"30TWK58",240,882,2.675,642
"30TXN63",594,1575,1.65151515151515,981
"30TWK57",199,848,3.26130653266332,649
"30TXN62",806,1399,0.735732009925558,593
"30TXN65",637,1448,1.27315541601256,811
"30TTK53",476,1028,1.15966386554622,552
"30TXN64",599,1561,1.60601001669449,962
"30TTK55",405,1293,2.19259259259259,888
"30TXN66",725,1257,0.733793103448276,532
"30TTK54",383,1138,1.97127937336815,755
"30TTK46",110,1149,9.44545454545455,1039
"30TTK45",346,1035,1.99132947976879,689
"30TTK48",318,1035,2.25471698113208,717
"30TTK47",448,1146,1.55803571428571,698
"30TTK49",258,800,2.10077519379845,542
"30TXN94",898,1608,0.790645879732739,710
"30TXN93",949,1725,0.817702845100105,776
"30TXN95",749,1411,0.883845126835781,662
"30TTK44",86,856,8.95348837209302,770
"30TTK43",117,704,5.01709401709402,587
"30TXN90",724,1544,1.13259668508287,820
"30TXN92",836,1823,1.18062200956938,987
"30TXN91",803,1712,1.13200498132005,909
"30TTK79",554,813,0.467509025270758,259
"30TTK78",273,1185,3.34065934065934,912
"30TUN88",123,924,6.51219512195122,801
"30TUN87",144,1372,8.52777777777778,1228
"30TUN89",365,915,1.50684931506849,550
"30TXN83",708,1709,1.4138418079096,1001
"30TXN82",495,1644,2.32121212121212,1149
"30TXN85",891,1498,0.681257014590348,607
"30TTK73",343,1088,2.17201166180758,745
"30TXN84",1043,1664,0.595397890699904,621
"30TUN80",45,662,13.7111111111111,617
"30TTK75",590,1321,1.23898305084746,731
"30TTK74",534,1244,1.32958801498127,710
"30TUN82",85,1047,11.3176470588235,962
"30TTK77",697,1356,0.945480631276901,659
"30TUN81",21,807,37.4285714285714,786
"30TTK76",765,1340,0.751633986928105,575
"30TUN84",474,1593,2.36075949367089,1119
"30TUN83",62,1455,22.4677419354839,1393
"30TUN86",924,1478,0.5995670995671,554
"30TUN85",809,1661,1.05315203955501,852
"30TTK68",82,1337,15.3048780487805,1255
"30TTK67",762,1477,0.938320209973753,715
"30TTK69",76,1020,12.4210526315789,944
"30TUN77",227,1620,6.13656387665198,1393
"30TUN76",725,1649,1.27448275862069,924
"30TUN79",439,1231,1.80410022779043,792
"30TUN78",324,1373,3.23765432098765,1049
"30TTK64",481,1239,1.57588357588358,758
"30TTK63",857,1099,0.282380396732789,242
"30TUN71",17,322,17.9411764705882,305
"30TTK66",876,1473,0.681506849315068,597
"30TUN70",115,446,2.87826086956522,331
"30TTK65",360,1379,2.83055555555556,1019
"30TUN73",415,1430,2.44578313253012,1015
"30TUN72",23,712,29.9565217391304,689
"30TUN75",889,1754,0.973003374578178,865
"30TUN74",1111,1635,0.471647164716472,524
"30TUN99",269,793,1.94795539033457,524
"30TUN98",145,690,3.75862068965517,545
"30TUN91",278,991,2.56474820143885,713
"30TUN90",157,654,3.1656050955414,497
"30TUN93",573,1338,1.33507853403141,765
"30TUN92",573,1153,1.01221640488656,580
"30TUN95",565,1550,1.74336283185841,985
"30TUN94",349,1425,3.08309455587393,1076
"30TUN97",199,1301,5.53768844221106,1102
"30TUN96",436,1442,2.30733944954128,1006
"30TWM47",353,1213,2.43626062322946,860
"30TWM46",393,1206,2.06870229007634,813
"30TWM49",290,1475,4.08620689655172,1185
"30TWM48",485,1234,1.54432989690722,749
"30TWM41",424,1304,2.07547169811321,880
"30TWM40",376,939,1.49734042553191,563
"30TWM43",449,1567,2.48997772828508,1118
"30TWM42",752,1408,0.872340425531915,656
"30TWM45",645,1350,1.09302325581395,705
"30TWM44",739,1461,0.976995940460081,722
"30TWM36",484,1384,1.8595041322314,900
"30TWM35",552,1418,1.56884057971015,866
"30TWM38",436,1282,1.94036697247706,846
"30TWM37",565,1289,1.28141592920354,724
"30TWM39",313,1447,3.62300319488818,1134
"30TWM30",278,1016,2.65467625899281,738
"30TWM32",823,1501,0.823815309842041,678
"30TWM31",473,1403,1.9661733615222,930
"30TWM34",780,1547,0.983333333333333,767
"30TWM33",790,1637,1.07215189873418,847
"30TWM70",303,1049,2.46204620462046,746
"30TWM69",319,1313,3.11598746081505,994
"30TWM68",639,1263,0.976525821596244,624
"30TWM61",155,831,4.36129032258065,676
"30TWM60",202,806,2.99009900990099,604
"30TWM63",557,1126,1.02154398563734,569
"30TWM62",227,985,3.33920704845815,758
"30TWM65",383,1196,2.12271540469974,813
"30TWM64",438,1151,1.62785388127854,713
"30TWM67",623,1254,1.01284109149278,631
"30TWM66",378,1183,2.12962962962963,805
"30TWM58",354,1343,2.79378531073446,989
"30TWM57",201,1306,5.49751243781095,1105
"30TWM59",272,1455,4.34926470588235,1183
"30TWM50",229,864,2.77292576419214,635
"30TWM52",215,1192,4.54418604651163,977
"30TWM51",221,1095,3.95475113122172,874
"30TWM54",585,1316,1.24957264957265,731
"30TWM53",247,1372,4.55465587044534,1125
"30TWM56",431,1253,1.90719257540603,822
"30TWM55",337,1271,2.77151335311573,934
"30TWM03",465,1584,2.40645161290323,1119
"30TWM02",699,1535,1.19599427753934,836
"30TWM05",783,1547,0.9757343550447,764
"30TWM04",574,1489,1.59407665505226,915
"30TWM07",708,1392,0.966101694915254,684
"30TWM06",560,1546,1.76071428571429,986
"30TWM09",313,1170,2.73801916932907,857
"30TWM08",590,1255,1.1271186440678,665
"30TWM01",519,1429,1.75337186897881,910
"30TWM00",378,1254,2.31746031746032,876
"30TTL56",256,890,2.4765625,634
"30TTL55",124,785,5.33064516129032,661
"30TTL58",479,1077,1.24843423799582,598
"30TTL57",381,878,1.30446194225722,497
"30TTL59",758,1035,0.365435356200528,277
"30TTL50",73,864,10.8356164383562,791
"30TTL52",445,798,0.793258426966292,353
"30TTL51",56,709,11.6607142857143,653
"30TTL54",144,770,4.34722222222222,626
"30TTL53",116,789,5.80172413793103,673
"30TWM25",772,1532,0.984455958549223,760
"30TWM24",580,1570,1.70689655172414,990
"30TWM27",665,1328,0.996992481203008,663
"30TWM26",648,1526,1.35493827160494,878
"30TWM29",200,1278,5.39,1078
"30TWM28",374,1232,2.29411764705882,858
"30TTL45",42,455,9.83333333333333,413
"30TTL44",20,343,16.15,323
"30TTL47",6,727,120.166666666667,721
"30TTL46",7,572,80.7142857142857,565
"30TTL49",154,914,4.93506493506494,760
"30TTL48",5,920,183,915
"30TWM21",541,1374,1.53974121996303,833
"30TWM20",270,1185,3.38888888888889,915
"30TWM23",672,1599,1.37946428571429,927
"30TWM22",832,1517,0.823317307692308,685
"30TTL41",6,498,82,492
"30TTL40",7,659,93.1428571428571,652
"30TTL43",3,552,183,549
"30TTL42",50,520,9.4,470
"30TWM14",799,1486,0.85982478097622,687
"30TWM13",604,1534,1.53973509933775,930
"30TWM16",703,1540,1.19061166429587,837
"30TWM15",978,1512,0.54601226993865,534
"30TWM18",413,1262,2.05569007263923,849
"30TWM17",574,1350,1.35191637630662,776
"30TWM19",107,1218,10.3831775700935,1111
"30TWM10",307,1254,3.08469055374593,947
"30TWM12",775,1479,0.908387096774194,704
"30TWM11",653,1350,1.06738131699847,697
"30TWL95",358,771,1.1536312849162,413
"30TWL94",239,749,2.13389121338912,510
"30TWL97",286,815,1.84965034965035,529
"30TWL96",258,794,2.07751937984496,536
"30TWL99",264,1159,3.39015151515152,895
"30TWL98",123,995,7.08943089430894,872
"30TWL71",384,1079,1.80989583333333,695
"30TWL70",299,1199,3.01003344481605,900
"30TWL69",311,808,1.59807073954984,497
"31SFE11",218,778,2.56880733944954,560
"31SFE10",85,606,6.12941176470588,521
"31SFE12",2,575,286.5,573
"31SCD82",26,311,10.9615384615385,285
"31SED15",425,545,0.282352941176471,120
"31SED17",69,454,5.57971014492754,385
"31SED16",191,559,1.92670157068063,368
"31SED19",484,826,0.706611570247934,342
"31SED18",159,714,3.49056603773585,555
"31SED04",78,647,7.29487179487179,569
"31SED06",119,668,4.61344537815126,549
"31SED05",219,573,1.61643835616438,354
"31SED08",143,703,3.91608391608392,560
"31SED07",45,554,11.3111111111111,509
"31SED09",150,918,5.12,768
"31SBC59",963,1228,0.275181723779855,265
"31SBC58",450,1169,1.59777777777778,719
"31SBC48",848,1181,0.392688679245283,333
"31SBC47",113,913,7.07964601769912,800
"31SBC49",854,1234,0.444964871194379,380
"31SBC37",21,874,40.6190476190476,853
"31SBC39",304,1124,2.69736842105263,820
"31SBC38",357,1044,1.92436974789916,687
"31SDE81",296,950,2.20945945945946,654
"31SDE80",720,986,0.369444444444444,266
"31SDE71",6,899,148.833333333333,893
"31SDE70",680,966,0.420588235294118,286
"31SDE91",363,969,1.66942148760331,606
"31SDE90",615,994,0.616260162601626,379
"31SCC58",57,508,7.91228070175439,451
"31SCC57",187,500,1.67379679144385,313
"31SCC59",21,689,31.8095238095238,668
"31SFE00",145,738,4.08965517241379,593
"31SFE02",584,938,0.606164383561644,354
"31SFE01",526,913,0.73574144486692,387
"31SCD51",250,669,1.676,419
"31SCD50",423,646,0.527186761229314,223
"31SCD52",181,468,1.58563535911602,287
"31SCD40",283,568,1.00706713780919,285
"31SCD41",174,593,2.40804597701149,419
"31SCD71",204,508,1.49019607843137,304
"31SCD73",37,288,6.78378378378378,251
"31SCD72",188,423,1.25,235
"31SCD60",238,618,1.59663865546218,380
"31SCD62",183,516,1.81967213114754,333
"31SCD61",196,669,2.41326530612245,473
"31SCD63",4,340,84,336
"31SCC78",176,534,2.03409090909091,358
"31SCC77",45,526,10.6888888888889,481
"31SCC69",117,675,4.76923076923077,558
"31SCC68",487,544,0.117043121149897,57
"31SCC67",20,536,25.8,516
"31SDD47",175,722,3.12571428571429,547
"31SDD48",362,752,1.07734806629834,390
"31SDE60",129,856,5.63565891472868,727
"31SDD93",407,432,0.0614250614250614,25
"31SDD96",105,653,5.21904761904762,548
"31SDD95",218,514,1.35779816513761,296
"31SDD98",248,679,1.73790322580645,431
"31SDD97",333,627,0.882882882882883,294
"31SDD99",156,983,5.30128205128205,827
"31SDD69",544,952,0.75,408
"31SDD68",414,982,1.3719806763285,568
"31SDD67",321,901,1.80685358255452,580
"31SDD58",455,897,0.971428571428571,442
"31SDD57",478,828,0.732217573221757,350
"31SDD59",366,785,1.1448087431694,419
"31SDD56",118,603,4.11016949152542,485
"31SDD85",200,481,1.405,281
"31SDD87",168,790,3.70238095238095,622
"31SDD86",304,691,1.27302631578947,387
"31SDD89",411,1040,1.53041362530414,629
"31SDD88",206,892,3.33009708737864,686
"31SDD79",535,1030,0.925233644859813,495
"31SDD76",205,629,2.06829268292683,424
"31SDD75",20,396,18.8,376
"31SDD78",417,965,1.31414868105516,548
"31SDD77",334,813,1.43413173652695,479
"31SEE10",521,866,0.662188099808061,345
"31SEE12",224,530,1.36607142857143,306
"31SEE11",284,797,1.80633802816901,513
"31SEE02",92,615,5.68478260869565,523
"31SEE01",431,918,1.12993039443155,487
"31SEE00",435,955,1.19540229885057,520
"31SEE30",153,624,3.07843137254902,471
"31SEE20",297,834,1.80808080808081,537
"31SED37",38,349,8.18421052631579,311
"31SED39",450,657,0.46,207
"31SED38",217,643,1.963133640553,426
"31SED26",71,506,6.12676056338028,435
"31SED25",14,486,33.7142857142857,472
"31SED28",182,770,3.23076923076923,588
"31SED27",112,444,2.96428571428571,332
"31SED29",433,832,0.921478060046189,399
"31SED49",80,513,5.4125,433
"31SBD40",784,1154,0.471938775510204,370
"31SBD30",111,991,7.92792792792793,880
"31SBD50",412,1152,1.79611650485437,740
"31SBE42",54,538,8.96296296296296,484
"31SEE92",519,1023,0.971098265895954,504
"31SEE91",484,982,1.02892561983471,498
"31SEE82",692,1002,0.447976878612717,310
"31SEE81",241,931,2.86307053941909,690
"31SEE72",449,898,1,449
"31SEE71",51,835,15.3725490196078,784
"31SEE62",149,562,2.77181208053691,413
"31SCE01",112,112,0,0
"31TBF86",392,993,1.53316326530612,601
"31TBF85",514,1002,0.949416342412451,488
"31TBF88",584,903,0.546232876712329,319
"31TBF87",394,975,1.4746192893401,581
"31TBF89",519,868,0.672447013487476,349
"31TBF80",760,1404,0.847368421052632,644
"31TBF82",857,1413,0.6487747957993,556
"31TBF81",769,1422,0.849154746423927,653
